id,created_at,original_text
ID000843,2021-04-26,politician held responsible hiding covid19 palliatives lockdown
ID000844,2021-04-26,vulnerable house republicans dgvaladao electmikegarcia youngkimca michellesteelca maelvirasalazar donjbacon repjohnk
ID000845,2021-04-26,cricket analyst aakash chopra urges recovered covid19 superpower save li
ID000846,2021-04-26,accelerate vaccination hotspots amp essential workersthe ongoing failure
ID000847,2021-04-26,support recovery fight future pandemics ensure routine immunization prioritized
ID000848,2021-04-26,patients hospitalisation clinical guidance effective management adult patien
ID000849,2021-04-26,covid19 cases rose june ice detention facilities average infection rate 20x greater general po
ID000850,2021-04-26,64000 care beds 4000 coaches provisioned india railminindia
ID000851,2021-04-26,indian journalist guardian news assistant kakoli bhattacharya dies covid19
ID000852,2021-04-26,range symptoms covid19 common symptoms covid19 fever dry cough good
ID000853,2021-04-26,hsto favorites volume pr clinical trial involving covid19
ID000854,2021-04-26,kellyannepolls americans covid 19 hoax americans election stolen americans
ID000855,2021-04-26,appointments detected provider walgreens location walgreens spring 19710 holzwarth spring numb
ID000856,2021-04-26,maharashtra covid19 patients maharashtra remdesevir tocilizumab itolizumab spec
ID000857,2021-04-26,makhan lal mujoo age 85 covid 19 positive ghazipur east delhi o2 levels dropping unabl
ID000858,2021-04-26,wearing surgical masks amp n95 dust masks protect covid19 asinine false sense
ID000859,2021-04-26,human face outbreak india indian journalist guardian news assistant kakoli bhattac
ID000860,2021-04-26,brazils covid19 toll hit 400000 dead 120000 lives lost weeks exclusive
ID000861,2021-04-26,robbysoave biden administration work vaccines countries inform yourse
ID000862,2021-04-26,midst devastating surge 30000 cases reported day deaths
ID000863,2021-04-26,covid curve varanasi bend people cured positive situation
ID000864,2021-04-26,accelerate efforts 1 provide equitable access covid19 vaccines 2 communities catch
ID000865,2021-04-26,karnataka lockdown guidelines
ID000866,2021-04-26,good morning twitterfriends happy monday beautiful week
ID000867,2021-04-26,great strategy tackle cm vijayrupanibjp announced 6000000 kgs
ID000868,2021-04-26,covid19 cases rise
ID000869,2021-04-26,tests positive eyehinakhan hinakhanteam hinakhanfc hinakhancafe
ID000870,2021-04-26,india facing worst 2nd waves covid 19 passing day tougher heal
ID000871,2021-04-26,east african governments covid19 pandemic opportunity restructure debts nnenna nwabufo afr
ID000872,2021-04-26,400 students closed centrally airconditioned hall amp considered compliant environment und
ID000873,2021-04-26,
ID000874,2021-04-26,crsb limited income support cerb worked employees unable work
ID000875,2021-04-26,tiny beauty tanzania collared sunbird goldsant
ID000876,2021-04-26,fg continue payment n50000 covid19 grant spokesman
ID000877,2021-04-26,cvs 0427 0430 age group 18 address 8000 west sunset blvd los angeles 90046
ID000878,2021-04-26,3 public bangladesh vaccinated current supply threat indias covid crises
ID000879,2021-04-26,survived major disasters years people suffered 1 2 3
ID000880,2021-04-26,cvs appointments pembroke pittsfield plainville plymouth provincetown randolph revere roslindal
ID000881,2021-04-26,president hold telephonic conversation dparashar17
ID000882,2021-04-26,india post vaccination death uttar pradesh kannuj district rtd school head master ramsharan tiwari resident sakra
ID000883,2021-04-26,anger twitter withholds posts critical indian governments response covid19 pandemic killed le
ID000884,2021-04-26,dead bodies covid19 victims piled delhis criminal busy promoting ad spending billions
ID000885,2021-04-26,losing parent covid19 heartbreaking imagine family child joewarmington
ID000886,2021-04-26,bhakts modiji helping ppl antibhakts frustrated feel frustrated
ID000887,2021-04-26,adminlko city montessori school aliganj promoted brother class 12th family
ID000888,2021-04-26,deena sports event deemed safe completely lost credibility amp appa
ID000889,2021-04-26,planning starting marine mammal medics courses government guidel
ID000890,2021-04-26,indblooddonors thisissuchi hey indblooddonors compiled list resources touch
ID000891,2021-04-26,guidelines break chain covid19 transmission guidelines 9pm 2704202
ID000892,2021-04-26,clear wearing mask
ID000893,2021-04-26,creed covid disease matters joy fun laughter
ID000894,2021-04-26,
ID000895,2021-04-26,covid19 vaccine affect fertility templesbs associate professor sarahbassphd debunks myth phillyinquirer
ID000896,2021-04-26,relaxing sunday dear friends
ID000897,2021-04-26,complete lockdown implemented tomorrow 9 pm 14 days essential services allowed
ID000898,2021-04-26,wake severe outbreak lockdowns request hardeepspuri send instructions airlines 10
ID000899,2021-04-26,period utilized door door 2nd populous country india
ID000900,2021-04-26,covid19 online banking financial services industry benefits fintech
ID000901,2021-04-26,sophierobbart true alltime covid19
ID000902,2021-04-26,covid19 defeating india spreading wildfire hospitals running oxy
ID000903,2021-04-26,100 days president biden check campaign promises centered covid19 pandemic
ID000904,2021-04-26,people india west uncontrollable auto immune disease
ID000905,2021-04-26,monday april 26 houston health department accepting walkins covid19 vaccination site
ID000906,2021-04-26,share truths twitters liking
ID000907,2021-04-26,weve incredible progress vaccine shots arms work save lives healthc
ID000908,2021-04-26,masks prevent spread virus person wearing mask masks protect
ID000909,2021-04-26,east african governments covid19 pandemic opportunity restructure debts nnenna nwabufo
ID000910,2021-04-26,covid19 2nd wave spreading government people ware mask maintain social distancing
ID000911,2021-04-26,gain strength courage amp confidence experience fear face
ID000912,2021-04-26,big threat vaccines indian vaccines amp protective furthe
ID000913,2021-04-26,pleased received dose pfizerbiontech vaccine outstanding medical
ID000914,2021-04-26,free covid19 vaccination clinic tuesday april 27th south seneca middlehigh school 25
ID000915,2021-04-26,
ID000916,2021-04-26,read guys recovered covid 19 days pls dont hesitate donate plasm
ID000917,2021-04-26,fda authorizes machine learningbased covid19 nondiagnostic screening device read
ID000918,2021-04-26,expat indian feels choking friendsfamilypeople love care
ID000919,2021-04-26,wearing surgical masks amp n95 dust masks protect covid19 asinine false sense
ID000920,2021-04-26,burtonjfelix oreotinker junfan5 joebiden semantic hill youve chosen die hill
ID000921,2021-04-26,combat safety measures pledge wear mask maintain social distance proper hand
ID000922,2021-04-26,adults 18 live work oaks west eligible covid19 vaccine province man
ID000923,2021-04-26,fede valverde tested negative covid19 miguelitocope
ID000924,2021-04-26,unlcojmc campaigns teams work developed spacecyberlaw amp developed
ID000925,2021-04-26,ap exclusive sharing 60 astrazeneca covid19 vaccine doses rest federal safety
ID000926,2021-04-26,josh grayemmer started pet project 2011 friends dinner wednesday year
ID000927,2021-04-26,ive posts articles great receive covid19 vaccine worry
ID000928,2021-04-26,louisianas covid19 vaccine providers offer johnson amp johnson shot fda investigated rare
ID000929,2021-04-26,vaccinations safe amp effective vaccinated sign pro
ID000930,2021-04-26,5 tonnes oxygen concentrators dispatched india
ID000931,2021-04-26,staying 6 feet indoors spread covid19 mit study finds
ID000932,2021-04-26,developing vaccine grand ultimate longterm goal beating pandemic didnt uk researchers
ID000933,2021-04-26,chernobyl covid19 authoritarianism kills
ID000934,2021-04-26,senator amos wako experience covid19 experience thought
ID000935,2021-04-26,gov order forbids air conditioning hosting students oppressive heat mayju
ID000936,2021-04-26,broke protocol covid 19
ID000937,2021-04-26,understand hindus india feel marxist media constantly lies amp bashes canada death rate 5x
ID000938,2021-04-26,affluent indians superspreaders
ID000939,2021-04-26,louisiana department health ldh reported monday 910 covid19 cases 6 deaths
ID000940,2021-04-26,ipskabra wil win fights covid19 ssrians covid crisis nilotpalm3
ID000941,2021-04-26,continues vaccination efforts alleviate vaccine hesitancy
ID000942,2021-04-26,india delivers 25 doses daily story vaccines 1500mile journey plane truck boat foot
ID000943,2021-04-26,sen paul white house mask theater discouraging people vaccinated
ID000944,2021-04-26,appeal youngsters cafes restaurants streets bustling activity requ
ID000945,2021-04-26,eu sues astrazeneca breach covid19 vaccine supply contract
ID000946,2021-04-26,dimash qudaibergen digital 26yearolds global performance covid19 pandemic prou
ID000947,2021-04-26,leading doctor researcher vaccinereluctant people peddle misinformation conspiracy theories
ID000948,2021-04-26,2nd wave covid19 broke ssrians covid crisis vit
ID000949,2021-04-26,covid19 live updates cases precarious level fauci slowing vaccination rates
ID000950,2021-04-26,56 inch chest shrinking indias covid19 numbers growing
ID000951,2021-04-26,discussion potus joebiden underscored smooth efficient supply chains vaccin
ID000952,2021-04-26,dont forget forget people dying cm uttar pradesh
ID000953,2021-04-26,son confined bed week lost friend pain beloved
ID000954,2021-04-26,brings informative talk
ID000955,2021-04-26,respected sir medam pramote physiotherapy 123 year students
ID000956,2021-04-26,converted 100 rooms fivestar ashoka hotel care facility
ID000957,2021-04-26,26042021 patient sathish kumar blood ave 2 units type
ID000958,2021-04-26,142nd royalthomian cricket encounter scheduled played 6th 7th 8th soori
ID000959,2021-04-26,ends vaccine export ban watch gauravcsawant
ID000960,2021-04-26,governor pritzker media availability expanding covid19 resources vaccine availability communities
ID000961,2021-04-26,peak india fury stunned prof ashoswai writes gulfnews
ID000962,2021-04-26,join countless good people praying terrible pandemic short prayer migh
ID000963,2021-04-26,view bring covid 19 copy 1st mco strict 10km radius 30 days korban tanahairku
ID000964,2021-04-26,rsa cc covid19 impact study apr 25 rsa cc issued final report covid19 impact
ID000965,2021-04-26,situation india heartbreaking chief covid crisis
ID000966,2021-04-26,long covid19 health emergency ends americans continue suffer long tail pa
ID000967,2021-04-26,situation india spiraling control practically close affecte
ID000968,2021-04-26,marcos vilar president alianza progress welcomes opportunity share groups network reachwh
ID000969,2021-04-26,time people start wearing masks homes govt wave covid19
ID000970,2021-04-26,unprecedented cases recorded ghairports read
ID000971,2021-04-26,fauci common sense outdoor covid19 transmission rate miniscule
ID000972,2021-04-26,rich indians flee private jet covid19 infections spiral bollywood stars escaped destinations includi
ID000973,2021-04-26,truth rich people scared poor people scared
ID000974,2021-04-26,handle friend family members suffering covid1
ID000975,2021-04-26,ceo vaccine maker emergent hadnt sold stock years announced company rui
ID000976,2021-04-26,account prevailing situation monthly mulaqaat program lt governor jampk manojsinha held
ID000977,2021-04-26,government imposes curbs wake surge cases xpressandhra newin
ID000978,2021-04-26,covid19 isolation fine people hyderabad
ID000979,2021-04-26,graph impact vaccine gap predicted actual cases april 15 dose month earl
ID000980,2021-04-26,ap exclusive sharing 60m astrazeneca covid19 vaccine doses federal safety review vi
ID000981,2021-04-26,covid19 patients sleeping street overwhelmed hospitals bidar india
ID000982,2021-04-26,today briefed indobritish crisis india gas
ID000983,2021-04-26,transporter nagpur spent rs 85 lakh 400 metric tonnes oxygen reaches government hospitals
ID000984,2021-04-26,canada surpasses 12 covid19 vaccine jabs rollout picks speed
ID000985,2021-04-26,chernobyl covid19 authoritarianism kills
ID000986,2021-04-26,sanitization drive save city deadliest today sanitized houses infected familie
ID000987,2021-04-26,discover reflections urban life ben aronson artonado yo
ID000988,2021-04-26,fruitful conversation potus joebiden today discussed evolving covid situation countries
ID000989,2021-04-26,
ID000990,2021-04-26,israelis party vaccines inmates israels gaza ghetto struggling breath video gaz
ID000991,2021-04-26,number covid cases ice detention facilities increased year visual investigations team
ID000992,2021-04-26,hcicanberra australian cgisydney cgiperth cgimelbourne meaindia
ID000993,2021-04-26,indias hospitals completely overwhelmed covid19 patients oxygen short supply
ID000994,2021-04-26,losers eu eu takes legal action astrazeneca covid vaccine contract yahoo
ID000995,2021-04-26,temasek partnering airindiain amazonnewsin airlift essential medical supplies hospitals covid19 tre
ID000996,2021-04-26,ohioans age 16 older eligible receive covid19 vaccine preparation key pla
ID000997,2021-04-26,astrazenecas contract european union foresaw initial 300 doses distribution 27 member cou
ID000998,2021-04-26,pls wear face mask
ID000999,2021-04-26,superstar urstrulymahesh requested hope normal
ID001000,2021-04-26,ffs moh projecting doses received expire current vaccination rates
ID001001,2021-04-26,delhi govt orders 100 rooms ashoka hotel chanakyapuri reserved covid19 facility judges judicial officer
ID001002,2021-04-26,mbfan23609365 ktrtrs mbfan23609365 teamsosindia kindly case daily covid19 tr
ID001003,2021-04-26,decide registered nurse justin amp sophie vaccine explains based profession amp
ID001004,2021-04-26,covid19 outbreaks happening fur farms including british columbia action
ID001005,2021-04-26,arrange bed oxygen unnaolucknowkanpur patient
ID001006,2021-04-26,latest list bed vacancy government amp public hospitals city 950 pm april 26
ID001007,2021-04-26,ranaayyub thousands dying minister prime minister looked truthful
ID001008,2021-04-26,indianoilcl sir amarjeet kumari employee gas office company
ID001009,2021-04-26,appointments detected provider walgreens location walgreens denton 5000 teasley ln denton number
ID001010,2021-04-26,sc lifted pause jampj vaccine schedule appt covid19 vaccine hanahan depts cl
ID001011,2021-04-26,appointments detected provider walgreens location walgreens plano 6301 park blvd plano number
ID001012,2021-04-26,alain clarify 2550 comment cdc link studies 2550 persons covid19 ha
ID001013,2021-04-26,covid19 pandemic power continue kindle hope fight
ID001014,2021-04-26,clinical guidance management adult covid19 patients mild cases
ID001015,2021-04-26,ut southwestern identifies cases brazil variant covid19 north texas
ID001016,2021-04-26,mssnytweet administration errors left ignoring community physicians offices
ID001017,2021-04-26,vaccination protect covid19 effects days
ID001018,2021-04-26,ucp mla miranda rosin banffkananaskis signed letter undermining public health advice weeks today
ID001019,2021-04-26,students switching inschool online learning covid19 struggling signi
ID001020,2021-04-26,arpitrage stroebelecon naco paper yale similarinteresting
ID001021,2021-04-26,covid surge swallowing people india footage people dead streets nypost
ID001022,2021-04-26,bigg boss 14 contestant nikki tamboli donate plasma covid19 patients
ID001023,2021-04-26,sacred obligation patients safe choosing vaccinated
ID001024,2021-04-26,immunization services slow recovery millions children remain vulnerable deadly dis
ID001025,2021-04-26,covid19 impact children stress anxiety level 9 experts tlegitimate
ID001026,2021-04-26,vaccine appointments walgreens chicago apr 28 apr 30 sign zip code 60601
ID001027,2021-04-26,positive samples returned weeks premier league covid19 testing time english
ID001028,2021-04-26,fully open texas florida reporting cases capita michigan pennsylvania
ID001029,2021-04-26,mrna vaccines preferentially recommended contradicts
ID001030,2021-04-26,reticentely happy hear great experience ellie wait
ID001031,2021-04-26,merck announces data strengthening evidence continued safe effective mavenclad covid19
ID001032,2021-04-26,counting wave covid19
ID001033,2021-04-26,updated list centers city note 1st amp 2nd dos
ID001034,2021-04-26,modi biden spoke today covid19 situation
ID001035,2021-04-26,kpmaurya1 sir lost covid 19 follow mask social distance
ID001036,2021-04-26,rtteachthought teachers mantra audible throat kind soul answered
ID001037,2021-04-26,icu beds filling doctor warns alberta headed direction ontario
ID001038,2021-04-26,25 year umar farooq measures grave dug mother died covid19 coronavirus burial
ID001039,2021-04-26,mps convened special sittings wednesday thursday discuss ravaging pandemic atten
ID001040,2021-04-26,newjournals covid19 qampa watch event live youtube
ID001041,2021-04-26,adam zampa kane richardson returns australia personal reasons bad ipl bcz slowly overseas player left
ID001042,2021-04-26,april 24 year leaders pledged unprecedented cooperation gates pledged
ID001043,2021-04-26,shivanirajput9 ocjain2 follow lokeshkalal16 100
ID001044,2021-04-26,1st bc nurse die covid19 spent life caring husband
ID001045,2021-04-26,
ID001046,2021-04-26,inbox michigan lawmakers repdebdingell reprashida repandylevin pressing president biden issue emergency covi
ID001047,2021-04-26,sharing astrazeneca covid19 vaccine clears federal safety reviews ap reports
ID001048,2021-04-26,creating album rogues gallery chinese communist party virus scientists china
ID001049,2021-04-26,yahwehhui nishkarsht shubhams1173 narendramodi potus joebiden vav lifesciences supply key covid19 vaccin
ID001050,2021-04-26,rt amplify donor recovered 4 months vaccinated
ID001051,2021-04-26,washington ap ap exclusive sharing 60m astrazeneca covid19 vaccine doses federal
ID001052,2021-04-26,covid 19 sri lanka reports 997 cases highest day read
ID001053,2021-04-26,noellesilva018 covid19 positive pray nezus speedy recovery care
ID001054,2021-04-26,covid19 accelerating digital transformation impressive impact medical field 3d
ID001055,2021-04-26,spread hey vetrivela dance cover click link thinkmusicindia dhanushkraja
ID001056,2021-04-26,opening charity fic commissions raise funds assist indias current covid19 crisis offeri
ID001057,2021-04-26,hey borisjohnson nan died cytokine storm caused covid19 wasnt body pile muc
ID001058,2021-04-26,masks masks prevent spread virus person wearing mask masks protect
ID001059,2021-04-26,western medias bias india general amp modi deep cultural roots wrote nov
ID001060,2021-04-26,leadership pm narendramodi ji union minister piyushgoyal ji railways ready provide covid care
ID001061,2021-04-26,
ID001062,2021-04-26,oxygen express india faces crushing wave covid19 cases trains carrying liquid oxygen delivering supply
ID001063,2021-04-26,private prisons banned countries predatory practices predictable callous indifference
ID001064,2021-04-26,shares elevator maker otis worldwide pop covid19 rebound news
ID001065,2021-04-26,12 starting today pregnant individuals live book vaccine appointment
ID001066,2021-04-26,damning numbers revealed dradhambaba pc 2020 8369 children aged 12 tested positi
ID001067,2021-04-26,blew biden virtual fully vaccinatedwearing mask
ID001068,2021-04-26,needless traditional concept chinese people providing charcoal time virtue
ID001069,2021-04-26,export 60 doses astrazeneca coronavirus vaccine coming month ap sources
ID001070,2021-04-26,anudeepd7 plasma request details namelaxmi devi blood group required1 unit requirewithin 3 days age
ID001071,2021-04-26,efforts restrict spread undertaking sanitization drive today ramkrishna nagar khar po
ID001072,2021-04-26,potential exposure westmount elementary
ID001073,2021-04-26,federal government failed provide clear consistent advice vaccines
ID001074,2021-04-26,players indian premier league season early surging covid cases
ID001075,2021-04-26,2nd covid vaccination effects compared actual disease son
ID001076,2021-04-26,covid19 boris johnson denies bodies pile high lockdown prime
ID001077,2021-04-26,deeply concerned rate covid19 wood buffalo ucp government work local le
ID001078,2021-04-26,time money peoples illnesses hoarding health supplies misleading people
ID001079,2021-04-26,karnataka 14 days lockdown complete guidelines
ID001080,2021-04-26,arsenals community work fans connected covid19 pandemic srcollings
ID001081,2021-04-26,people die tens thousands colony india antimasklockdown amp london prot
ID001082,2021-04-26,4 hours left retweet amp share pinned tweetmessage govrondesantis renew
ID001083,2021-04-26,flights continue operational passengers valid ticket amp wil
ID001084,2021-04-26,lockdown turkey 29th april 7pm 5am 17th aim reduce cases 5000 day
ID001085,2021-04-26,raging covid india congressmanraja calling biden administration donate
ID001086,2021-04-26,liberals normalize hate wishing death hindus calling ethnic clurs hoping suffer painful death
ID001087,2021-04-26,covid19 lockdown april 29 17 president erdogan announced
ID001088,2021-04-26,life piece string collect waves 26421 meanderings
ID001089,2021-04-26,statistics data care wash hands wear plea
ID001090,2021-04-26,city hamilton canada posted tweet offering covid19 vaccine black racialized populations
ID001091,2021-04-26,food free cost sake corona patients vijayawada plz share info pic
ID001092,2021-04-26,valdosta city schools post regular weekly updates covid19 data graphic reflects covid1
ID001093,2021-04-26,opinion preserving intellectual property barriers covid19 vaccines morally wrong foolish
ID001094,2021-04-26,lessons learned soften blow pushed
ID001095,2021-04-26,doctor speechless kapilmishraind ji tajinderbagga ji people delhi
ID001096,2021-04-26,daughter retired pac personnel succumbed deendayal hospital alleged
ID001097,2021-04-26,fighting global war local strategy contextualism covid19 response africa
ID001098,2021-04-26,52 passengers flight hong kong test positive coronavirus landing presenti
ID001099,2021-04-26,personal video local footage reveal struggles beliefs responses people
ID001100,2021-04-26,dr dirk huyer ontarios chief coroner confirmed monday province investigating teens death
ID001101,2021-04-26,nurses ont hospitals care regular scope practice
ID001102,2021-04-26,washington ap ap exclusive sharing 60m astrazeneca covid19 vaccine doses fede
ID001103,2021-04-26,dulcetchani moniqueessence jokebazz ashwinidodani pratil shayoneespeaks ankitachauhan urgent covid19
ID001104,2021-04-26,shubhams1173 narendramodi potus joebiden vav lifesciences supply key covid19 vaccine ingredient pfizer
ID001105,2021-04-26,hot spot popup rotating vaccine clinic l1x residents 18 thurs april 29 friday april 30 sat 1 pineridge
ID001106,2021-04-26,offers covid19 relief support gesture solidarity pakistan offered
ID001107,2021-04-26,hyde park saturday police officers punched kicked wing protestors sai
ID001108,2021-04-26,learn manage amp rest assure coming time covid19 situation
ID001109,2021-04-26,narendramodi aktkadmin stringreveals achankurarya dont share video video differen
ID001110,2021-04-26,19 days ontario announced vaccines 18 year olds hot spots eligible covid19 vaccine
ID001111,2021-04-26,upsurge banking hours changed
ID001112,2021-04-26,dc easing covid 19 restrictions saturday 1st ppl sitting table incre
ID001113,2021-04-26,scoop zekejmiller washington ap ap exclusive sharing 60m astrazeneca covid19 vaccine doses wit
ID001114,2021-04-26,offline exams covid 19 dont family tooo offline exams sav
ID001115,2021-04-26,kenyas covid19 lockdown forcing people difficult food household energy decisions
ID001116,2021-04-26,australian pacer pat cummins donates 50000 pm cares fund india battle covid19 indian cricketer
ID001117,2021-04-26,floridian seeking vaccine complete list vaccination sites ht
ID001118,2021-04-26,patcummins30 sir valuable coordination country pandemic sit
ID001119,2021-04-26,current covid19 pandemic wave india mental health platform working clock
ID001120,2021-04-26,statement support india combatting covid19
ID001121,2021-04-26,eschoolnews sharing navigate freeforal
ID001122,2021-04-26,great boost crap
ID001123,2021-04-26,appointments detected provider walgreens location walgreens san antonio 121 zarzamora st san ant
ID001124,2021-04-26,people die covid19 norway risk dying vaccination astrazeneca vacc
ID001125,2021-04-26,india smartphone sales set record covid19 surge hit demand report todayonline
ID001126,2021-04-26,june 2020 uk recovery trial identified dexamethasone drug reduced mortality covi
ID001127,2021-04-26,muslim youngsters kodinar city gujarat cremated body woman died covid19
ID001128,2021-04-26,sole dormitory covid19 case unlinked cases westlite woodlands dorm worker caught virus overs
ID001129,2021-04-26,leading infectious diseases humans humans clear forests
ID001130,2021-04-26,punekars police force grandparents dont stay protect saf
ID001131,2021-04-26,youve covid19 vaccine meet outdoors group larger 6 people househ
ID001132,2021-04-26,england safe asked stay ot
ID001133,2021-04-26,worse hospital passing protests 45yearold ontario farmer
ID001134,2021-04-26,hulu streaming service win picture released simultaneously theaters hulu du
ID001135,2021-04-26,recording covid19 vaccine update webinar turas learn including info vaccineass
ID001136,2021-04-26,york times published article 24th april title covid19 vac
ID001137,2021-04-26,april 26 2021 philadelphiagov covid19 update 34687 test received 1082 cases 137031 total
ID001138,2021-04-26,nova scotia health covid19 employment volunteer opportunities paid employment unpaid volunteer opportunitie
ID001139,2021-04-26,drugmaker sanofi signed agreement manufacture 200 doses modernas covid19 vac
ID001140,2021-04-26,india post vaccination death chhattisgarh raipur district 63 years woman rampyari sahu resident village
ID001141,2021-04-26,tragedy lose daughter sister young age 14th paragraph doctors covid19
ID001142,2021-04-26,govt set covid19 desk monitor amp swiftly resolve issues arising international trade timely supp
ID001143,2021-04-26,economic fallout covid19 uae expats alternative routes citizenship
ID001144,2021-04-26,govtboth leaders underlined potential indiaus partnership vaccine devp supply address
ID001145,2021-04-26,6week trial workers povidoneiodine throat spray bought counter oral
ID001146,2021-04-26,growing number covid cases grave concern warning public follow covid19 protoco
ID001147,2021-04-26,offline exams covid 19 dont family tooo offline exams save
ID001148,2021-04-26,receiving coronavirus vaccine safeguard covid19 vaccination record card helpful tips
ID001149,2021-04-26,eve sa freedom day piece wrote published todays capetimessa covid19 curtailed
ID001150,2021-04-26,breaking news johnson amp johnson covid19 vaccine rollout resume wednesday 31 doses ordered rollout wa
ID001151,2021-04-26,vaccine appointments walgreens chicago apr 29 sign zip code 60603 1144
ID001152,2021-04-26,umar khalid tested positive covid19 tihar jail praying speed recovery
ID001153,2021-04-26,shot join tomorrow learn covid19 vaccine utsw experts upcoming
ID001154,2021-04-26,experienced boom year direct result covid19 continue
ID001155,2021-04-26,exclusive variants concern arrive canada govts private contractor accused fumbling canadas covid19 bord
ID001156,2021-04-26,moveit monday people tended sedentary hospitalized die covid
ID001157,2021-04-26,virus floats vents australia people staying quarantine hotels separate rooms acquired
ID001158,2021-04-26,man bier roof car amp father dead body seat perform cremation pain story son covid 19 pandemi
ID001159,2021-04-26,amp continue amp safe amp healthy mi symptoms ht
ID001160,2021-04-26,sharing 60m astrazeneca covid19 vaccine doses federal safety review ap
ID001161,2021-04-26,federal agencies require covid19 testing employees cdc govexec
ID001162,2021-04-26,good respiratory hygiene protect people viruses colds flu
ID001163,2021-04-26,issue order issue latest print issue covid19 bund
ID001164,2021-04-26,vaccines needed director duke global health innovation centre dr krishna udayak
ID001165,2021-04-26,amazing real effectiveness study covid19 mrna vaccines 49220 individuals pfizer 78 effective
ID001166,2021-04-26,california florida approaches covid19 vastly outcomes began remarkably
ID001167,2021-04-26,sign return normalcy orange county friday shut vaccination site disneyland theme park
ID001168,2021-04-26,putting nose michael meleby covid19 test today yesterday
ID001169,2021-04-26,dana thomas remembers alber elbaz died 24 april covid19 age 59
ID001170,2021-04-26,urgent ove plasma donor covid19 patient hyderabad contact details 9912142821 9000688500
ID001171,2021-04-26,quebec reporting 889 covid19 cases lowest number 27 days
ID001172,2021-04-26,time money peoples illnesses hoarding health supplies misleading people unverified
ID001173,2021-04-26,president biden affirmed determined support indias efforts combat covid19 deploying resources offi
ID001174,2021-04-26,situation india heartbreaking chief covid crisis ndtv
ID001175,2021-04-26,ontario considers diverting covid19 vaccine supply hot spots
ID001176,2021-04-26,time review content strategies covid19 content trends
ID001177,2021-04-26,great message lasallefireon stay work stay
ID001178,2021-04-26,president biden spoke prime minister modi pledged americas steadfast support people india
ID001179,2021-04-26,receives jab vaccine madhuridixit
ID001180,2021-04-26,shot vaccinated coogs visit vaccines
ID001181,2021-04-26,receiving coronavirus vaccine safeguard covid19 vaccination record card helpful tips
ID001182,2021-04-26,tonight india breaks global covid19 record damaging kenyas vaccination planakhwa
ID001183,2021-04-26,president pledged americas steadfast support people india impacted surge covid1
ID001184,2021-04-26,limited evidence rallies increased spread pandemic mor
ID001185,2021-04-26,pheenixriseeng yesthe vaccine doesnt covid19it prevents complications possibl
ID001186,2021-04-26,accepting walkups today tues 830 am5 pm free covid19 vaccinations pfizer vaccine
ID001187,2021-04-26,covid19 vaccine appointment 16 years older min
ID001188,2021-04-26,hospitals karimnagar peddapalli dist charging govt fixed prices covid19 treatment
ID001189,2021-04-26,healthcare workers newfoundland labrador expected head ontario tuesday relieve bucklin
ID001190,2021-04-26,heartbreaking covid19 situation india including deploying vaccine materia
ID001191,2021-04-26,ktrtrs sir fact tht assure covid 19 pandemic endso long
ID001192,2021-04-26,debate ongoing covid19 crisis paves population control population control
ID001193,2021-04-26,brahmapurcorp ganjamadmin drdaganjam sdmbam drastic step berhampur control increase
ID001194,2021-04-26,100 appointments walgreens 429 turners falls ware wareham weymouth winchendon check eligib
ID001195,2021-04-26,white house sharing entire stock astrazenecas covid19 vaccine safety reviews complete
ID001196,2021-04-26,pyare khan transporter nagpur spent rs 85 lakh 400 metric tonnes oxygen reaches government hospi
ID001197,2021-04-26,situation hometown care health amp follow precautionary gu
ID001198,2021-04-26,punjab tightens restrictions covid spread
ID001199,2021-04-26,
ID001200,2021-04-26,ktrtrs sir fact tht assure covid 19 pandemic endso long st
ID001201,2021-04-26,pm modi telephonic conversation president biden underscored ensure smooth open supply chains
ID001202,2021-04-26,sad india allah recover ravi singhal died wifes lap auto
ID001203,2021-04-26,data cdc texas florida completely reopened reporting cases
ID001204,2021-04-26,covid19 led business leaders question afford critical training experts offer advice
ID001205,2021-04-26,weeks lockdown strong hugely united efforts governments thi
ID001206,2021-04-26,covid19 situation india heartbreaking chief
ID001207,2021-04-26,day closer truth uncover laboratory orig
ID001208,2021-04-26,
ID001209,2021-04-26,christine elliott government allocating 50 provinces vaccine supply covid19 hots
ID001210,2021-04-26,support recovery fight future pandemics ensure access lifesaving vaccines routine vacc
ID001211,2021-04-26,grim grave india breaks highest global daily covid19 case record 2nd day row
ID001212,2021-04-26,receiving coronavirus vaccine safeguard covid19 vaccination record card helpful tips
ID001213,2021-04-26,cancelled conditions covid19 wear mask amp stay stay
ID001214,2021-04-26,health minister christine elliott government covid19 hotspots toronto
ID001215,2021-04-26,chief master sergeant denise hondel shares experience receiving doses moderna covid19 vaccine
ID001216,2021-04-26,
ID001217,2021-04-26,monday marks 5th straight day india broken global covid19 records oneday period multiple countries pledge
ID001218,2021-04-26,inevitable gonna spread community spoke detainees data scientists local officials af
ID001219,2021-04-26,1 4 people louisiana fully vaccinated covid19 latest statewide
ID001220,2021-04-26,election commission responsible covid19 surge madras high court timesofindia
ID001221,2021-04-26,reports 249 deaths highest singleday fatality count pushing toll 11414 infection tally climbs
ID001222,2021-04-26,good news teachers health cover enhanced cater covid19
ID001223,2021-04-26,narendramodi politicians review inst review narendramodi
